LotFrontage,LotArea,MasVnrArea,BsmtUnfSF,TotalBsmtSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,YearBuilt_YearRemodAdd,TotalPorchSF,TotalBathroom,Total_sqr_footage,MSSubClass,MSZoning,Alley,LotShape,LandContour,LotConfig,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,Functional,FireplaceQu,GarageType,GarageFinish,GarageQual,PavedDrive,PoolQC,Fence,MiscFeature,SaleType,SaleCondition,SalePrice
0.07305531714448352,0.4313040761969565,-0.6495982546857324,-0.9768572470541278,-0.013562760206894427,-0.952964655271477,0.16992708860002484,-0.20769847452544338,-0.9250621166560519,-0.9243112113157019,0.2104846071762086,-1.005184352144869,-0.41394055232635873,-0.5544043265683979,-1.1435402919805961,-0.2700583836262836,-0.05376370821108486,0,3,1,3,3,4,19,2,2,0,2,4,4,3,1,6,2,3,4,1,4,4,3,5,6,1,0,1,4,3,6,3,5,3,5,2,3,4,1,8,4,129500
0.9219781111366201,0.6276154806490271,1.4170717376879522,-0.8780780549420681,0.31275384200146866,1.7478958351153726,1.3856554504222593,-0.20769847452544338,2.89876085032863,2.1715745326091795,0.29945074097879515,1.61926388033355,1.2593616516630517,1.20132571052652,-0.09350085651569713,2.20304097889959,1.7548907549823836,5,3,1,0,3,4,16,2,2,0,5,8,4,3,1,14,3,0,4,2,0,4,3,2,6,1,0,1,4,0,6,2,3,0,5,2,3,4,1,6,5,345000
0.03376690505919177,0.9106943566821232,-0.6495982546857324,-0.882672435970536,-0.3229592423007498,-1.2222093147492938,-1.0458012732222097,-0.20769847452544338,-1.562365944486832,-0.9243112113157019,0.2038121471410146,-1.005184352144869,-0.5660589345072142,-0.6844584033902437,0.8315338842509996,-0.2700583836262836,-0.4441491555718844,0,3,1,1,3,4,19,2,2,0,2,4,5,3,1,6,2,3,4,1,4,4,3,0,6,1,4,1,4,3,6,3,5,3,5,2,3,4,1,8,4,144000
1.2615472287334748,0.2827147811144501,1.5615941147770211,2.14732185230404,1.0838278872197489,0.002012496313904363,0.16992708860002484,-0.20769847452544338,0.3495455390055087,0.6236316606467388,0.3016748943238598,1.61926388033355,1.753746393750832,1.2446770694671354,0.0627550118570557,-0.2700583836262836,-0.6478856685042882,0,3,1,0,3,4,5,2,2,0,2,6,4,1,1,12,3,2,4,2,2,4,0,6,6,1,0,1,4,2,6,2,1,2,5,2,3,4,1,6,5,279500
0.03376690505919177,0.35538253856355906,0.8823389424583974,-0.09014170855982435,0.5012923232774118,-0.5049247141091725,-1.0458012732222097,-0.20769847452544338,-0.9250621166560519,0.6236316606467388,0.19936384045088526,-1.005184352144869,-0.5660589345072142,-0.7711611212714742,1.2878010198994378,0.3482164570051847,-0.0011865435833677493,0,3,1,0,3,0,12,2,2,0,2,5,4,3,1,8,1,3,4,1,4,4,3,1,6,1,4,1,4,3,6,1,1,2,5,2,3,1,1,8,4,157000
-1.0022468885788895,-0.9461295351518255,-0.6495982546857324,0.6265817318811671,-0.5163320436094094,-1.3442108010751797,-1.0458012732222097,-0.20769847452544338,-0.9250621166560519,-0.9243112113157019,0.2683125941478899,0.3070397640943406,0.4987697407587742,-0.5544043265683979,-0.14350273439497804,-1.5066080648892202,-1.489120302547762,3,4,1,3,3,0,3,2,2,0,1,6,7,1,1,13,2,3,4,0,4,4,3,6,6,1,0,1,0,3,6,3,5,3,5,2,3,0,1,8,4,132000
0.03376690505919177,0.4424211584932754,0.6511031391158872,-0.3060776168978154,-0.10058052079579126,-1.028689715749613,-1.0458012732222097,-0.20769847452544338,-0.9250621166560519,0.6236316606467388,0.2216053739015319,0.3070397640943406,0.04241459421620776,-0.3376475318653216,-1.1435402919805961,-0.2700583836262836,-0.5322159063233105,0,3,1,0,3,1,12,2,2,0,2,5,6,1,1,13,1,3,4,1,4,4,3,0,6,1,0,1,4,3,6,5,1,0,5,2,3,4,3,8,4,149000
0.18624502301010173,0.3204044015824581,-0.6495982546857324,-1.2846807759614767,-2.5274091772194693,-0.4144753363158435,-1.0458012732222097,4.455931118857386,-0.28775828882527155,-0.9243112113157019,0.21493291386633792,0.3070397640943406,0.2135477741696702,-0.46770160868716737,-1.1435402919805961,-0.2700583836262836,-0.9081426334114878,10,3,1,3,3,4,19,2,2,2,2,3,4,1,1,8,2,3,4,3,3,2,4,4,4,1,4,1,4,3,6,3,4,3,5,2,3,4,3,8,4,90000
-0.1533240945867529,1.1078192061802659,-0.6495982546857324,-0.20959561529998957,0.1653070810036157,-0.7973075865108642,0.16992708860002484,-0.20769847452544338,-0.28775828882527155,-0.9243112113157019,0.2972265876337305,0.3070397640943406,0.4987697407587742,1.1362986721155972,-0.5060163490197647,0.3482164570051847,-0.29824752372996943,0,3,1,3,3,4,20,5,2,0,2,4,4,1,1,12,2,3,4,2,4,4,3,2,6,1,0,1,4,2,6,3,5,3,5,2,3,4,1,8,4,159000
0.07305531714448352,-0.5556759130372102,-0.6495982546857324,-0.07865575598865461,-0.04015152038683512,-0.3240259585225144,0.16992708860002484,-0.20769847452544338,-0.28775828882527155,-0.9243112113157019,0.19491553376075593,-1.005184352144869,-0.8417735022100148,-0.7061340828605512,-1.1435402919805961,-1.5066080648892202,-0.1891499071274564,0,3,1,3,3,4,12,2,2,0,2,4,5,3,1,3,2,3,4,1,4,4,3,3,6,1,4,1,4,3,2,3,1,3,5,2,3,2,1,0,0,139000
1.8274957580615658,1.2488163474994325,2.096326910006576,1.3754658395214336,0.2716621217233785,1.8572764780282356,1.3856554504222593,-0.20769847452544338,1.6241531946670693,0.6236316606467388,0.29945074097879515,1.61926388033355,1.8155444865118047,1.20132571052652,1.3190521935739885,1.5847661382681215,0.511440811536874,5,3,1,0,3,0,16,2,2,0,5,7,4,1,1,12,1,2,4,2,0,4,0,6,6,1,0,1,4,2,6,2,3,2,5,2,3,4,1,6,5,325300
-0.6626777709820348,-0.5857733797418785,-0.6495982546857324,0.17862958160554743,-0.9876782467992673,-0.8099284299238869,0.16992708860002484,-0.20769847452544338,-0.28775828882527155,0.6236316606467388,0.13263924009894534,-1.005184352144869,-0.9083252944141391,-1.6381883000837794,0.13775782867597705,-1.5066080648892202,-1.1552553071617582,3,4,0,3,0,4,9,2,2,0,1,6,6,1,1,13,2,3,4,2,4,4,3,6,6,1,0,1,1,2,6,2,1,3,5,0,3,0,1,8,4,139400
0.35602958180852906,0.035969783805908415,1.380941143415685,2.797426767832247,1.7678841718491323,0.6351581408672079,0.16992708860002484,-0.20769847452544338,0.3495455390055087,0.6236316606467388,0.29277828094360114,0.3070397640943406,0.2991143641464014,1.0495959542343667,0.9190371705397412,-0.2700583836262836,-0.25224250468071696,0,3,1,3,3,4,5,2,2,0,2,7,4,3,1,12,1,2,4,2,2,4,3,6,6,1,0,1,4,2,6,2,1,2,5,2,3,4,1,8,4,230000
-1.3984108591085531,-1.4602268042694024,-0.6495982546857324,-0.8252426731146874,-0.013562760206894427,-0.9108951772280681,0.16992708860002484,-0.20769847452544338,-0.28775828882527155,0.6236316606467388,0.23495029397191988,0.3070397640943406,0.47975494298616733,-0.07753937822163003,0.16900900235052763,-0.2700583836262836,-0.11422744753295953,11,4,1,3,3,4,10,2,2,4,2,4,6,1,1,5,2,3,4,2,2,4,3,2,6,1,4,1,4,3,6,5,1,3,5,2,3,4,1,8,4,129900
0.03376690505919177,-0.36966814583538643,-0.6495982546857324,-0.8160539110577515,0.03478044012027048,-0.9108951772280681,0.16992708860002484,-0.20769847452544338,-0.28775828882527155,0.6236316606467388,0.21715706721140257,-1.005184352144869,-0.9558622888456564,0.29094717277359966,1.95657613653482,-0.2700583836262836,-0.09319658168187268,0,3,1,0,3,4,19,2,2,0,2,4,7,1,1,9,2,3,2,1,4,4,2,5,0,1,0,1,4,2,6,5,1,3,5,2,3,2,1,8,4,154000
2.2576166403509146,1.2528835727297931,2.54037191361274,2.312719569328884,1.2578634083975426,0.2249807299439714,0.16992708860002484,-0.20769847452544338,0.3495455390055087,0.6236316606467388,0.3038990476689245,1.61926388033355,1.9914313659084188,1.2663527489374429,-0.7935271468256299,-0.2700583836262836,-0.5085561822408379,0,3,1,3,3,0,16,2,2,0,2,7,4,1,1,12,3,2,4,2,2,4,3,6,6,1,0,1,4,2,6,2,1,2,5,2,3,4,1,8,4,256300
-0.49289321218360754,-0.653289318565864,-0.6495982546857324,-0.8711864833993662,-0.35196516249704873,-1.247451001575339,0.16992708860002484,-0.20769847452544338,-0.9250621166560519,-0.9243112113157019,0.29945074097879515,0.3070397640943406,0.4987697407587742,-0.09921505769193766,0.4440193306865726,-0.888333224257752,-0.48226759992697926,0,3,1,3,3,0,12,2,2,0,2,4,6,1,1,13,2,3,4,1,4,4,2,1,5,1,4,1,4,2,6,3,5,3,5,2,3,4,1,8,4,134800
1.6577111992631384,0.5066833171329725,0.7956255162049561,-0.16824618604377853,1.5914314906549805,0.4437420157696975,0.16992708860002484,-0.20769847452544338,0.3495455390055087,0.6236316606467388,0.30612320101398915,1.61926388033355,1.4304948316165143,1.2880284284077506,-0.8310285552350906,0.9664912976366531,1.2291191087052127,0,3,1,3,3,4,16,2,2,0,2,7,4,1,1,12,3,2,4,2,0,4,3,2,6,1,0,1,4,2,6,2,1,2,5,2,3,4,1,8,4,306000
-1.2286263003101259,1.8198547698420575,-0.6495982546857324,-0.8091623395150497,1.0596562870561665,0.2249807299439714,-1.0458012732222097,-0.20769847452544338,-0.28775828882527155,2.1715745326091795,0.19269138041569128,-1.005184352144869,-0.7229310161312215,-0.034188019281014774,2.2690878732803257,-0.2700583836262836,1.169969798499031,0,3,1,0,3,1,12,2,2,0,2,4,5,1,1,8,2,3,4,1,4,4,1,1,6,1,4,1,4,3,6,2,1,2,5,2,3,4,1,8,4,207500
-0.49289321218360754,-0.8908152720189217,-0.6495982546857324,-0.09014170855982435,-1.270485968713182,-2.046771084400108,-2.2615296350444445,-0.20769847452544338,-1.562365944486832,-0.9243112113157019,0.1103977066482987,-1.005184352144869,-1.0984732721402084,-1.7032153384947022,-0.29350836803282077,-1.5066080648892202,-1.9281396271891997,1,4,1,0,3,4,3,1,7,0,2,3,5,1,1,8,2,3,4,0,4,4,3,6,6,1,1,0,4,1,6,3,5,3,1,2,3,4,1,8,4,68500
-1.0588417415116986,-0.30079646526794734,-0.6495982546857324,0.2061958677763548,-0.9586723266029683,-0.37030238437026414,0.16992708860002484,-0.20769847452544338,-0.28775828882527155,-0.9243112113157019,0.1103977066482987,-1.005184352144869,-1.050936277708691,-1.8549450947868555,0.2690127581090894,-1.5066080648892202,-0.8805396219819364,6,0,2,3,3,4,9,1,2,0,5,3,3,2,1,3,2,3,1,0,4,4,3,6,6,1,4,0,4,3,6,3,5,3,5,0,3,2,1,8,4,40000
0.03376690505919177,-0.2888659379255563,-0.6495982546857324,1.53626917551781,0.4408633228684557,-0.5575115616634336,0.16992708860002484,-0.20769847452544338,-0.28775828882527155,-0.9243112113157019,0.21270876052127324,-1.005184352144869,-0.9511085894025046,0.35597421118452255,-0.7372750342114388,-0.888333224257752,-0.997523813278607,0,3,1,0,3,1,19,2,2,0,2,4,5,1,1,6,2,3,4,1,4,4,3,6,6,1,2,1,4,2,6,3,1,3,5,2,3,2,1,8,4,149350
0.9219781111366201,0.39036067554466003,-0.6495982546857324,1.5500523186032136,0.45536628296660514,-0.544890718250411,0.16992708860002484,-0.20769847452544338,0.3495455390055087,-0.9243112113157019,0.3038990476689245,0.3070397640943406,0.0614293919888147,1.2663527489374429,-0.9560332499332928,-0.2700583836262836,-0.9896372385844494,0,3,1,3,3,0,5,2,2,0,2,7,4,1,1,12,2,2,4,2,0,4,0,6,6,1,0,1,4,2,6,3,1,2,5,2,3,4,1,8,4,179900
0.07305531714448352,0.2555999462453796,-0.6495982546857324,-0.4117483805525769,0.8517805256493574,0.43532812016101574,1.3856554504222593,-0.20769847452544338,-0.28775828882527155,0.6236316606467388,0.1971396871058206,0.3070397640943406,-0.11445748740779947,-0.8145124802120894,-0.9060313720540119,-0.2700583836262836,0.9609755691038553,0,3,1,0,3,4,12,2,2,0,2,4,4,3,1,3,2,3,4,1,4,4,3,5,6,1,2,1,4,2,6,2,1,2,5,2,3,4,1,8,4,165500
-0.49289321218360754,-0.6226495551638144,1.1280269835098147,-0.34742704615402636,1.2457776083157512,0.14294524775932407,-1.0458012732222097,-0.20769847452544338,-0.28775828882527155,0.6236316606467388,0.29945074097879515,0.3070397640943406,0.4036957518957396,1.1796500310562124,0.4190183917469322,0.9664912976366531,0.9557178526410837,11,3,1,3,3,4,16,2,2,4,2,8,4,3,1,8,1,0,4,2,0,4,3,2,6,1,0,1,4,0,6,2,1,0,5,2,3,4,1,8,4,277500
2.2236597285912296,1.0327111135929405,0.304249434102122,1.281281028437842,0.17255856105269046,2.0171404945931894,1.3856554504222593,-0.20769847452544338,1.6241531946670693,0.6236316606467388,0.2972265876337305,1.61926388033355,1.0454451767212236,1.157974351585905,-0.23725625541862974,1.5847661382681215,0.6113374243295365,5,3,1,3,3,4,16,2,2,0,5,7,4,1,1,12,3,2,4,2,0,4,0,6,6,1,0,1,4,2,6,2,3,0,5,2,3,4,1,8,4,309000
2.2576166403509146,0.33884248929342603,-0.6495982546857324,1.235337218153163,0.12421536072552555,-0.8330666428477618,0.16992708860002484,-0.20769847452544338,-0.28775828882527155,-0.9243112113157019,0.27720920752814854,0.3070397640943406,0.9551248873013407,0.7244607621797522,1.7065667471384156,-0.888333224257752,-1.1697140274343805,0,3,1,3,3,0,5,2,2,0,2,4,4,1,1,12,2,3,4,2,2,4,3,6,6,1,0,1,4,3,6,3,1,3,5,2,3,4,1,8,4,145000
0.2994347288757199,-0.2921197181098448,2.54037191361274,-1.0917167727658252,0.6076473639971746,-0.412371862413673,0.16992708860002484,-0.20769847452544338,-0.9250621166560519,0.6236316606467388,0.18601892038049728,0.3070397640943406,0.12798118419293897,-0.2509448139840911,-1.1435402919805961,-0.888333224257752,0.6875743130397264,0,3,1,3,3,4,12,2,2,0,2,4,5,3,1,13,1,3,4,1,4,4,3,5,6,1,2,1,4,3,6,5,1,0,5,2,3,4,1,8,4,153000
-0.040134388721134694,-0.4575202108111749,-0.6495982546857324,-0.53579666832121,0.027528960071195742,-0.9172055989345795,0.16992708860002484,-0.20769847452544338,-0.9250621166560519,-0.9243112113157019,0.18379476703543263,-1.005184352144869,-1.069951075481298,0.095866057540831,-0.8185280857652703,-0.2700583836262836,-0.2614435084905674,0,3,1,3,3,4,12,2,2,0,2,4,6,1,1,12,2,3,2,1,4,4,3,2,6,1,4,1,4,2,6,3,5,3,5,2,3,4,1,8,0,109000
-0.209918947519562,-0.967821403047082,-0.6495982546857324,-1.2846807759614767,-2.5274091772194693,-0.7173755782283874,-1.0458012732222097,4.455931118857386,-0.28775828882527155,-0.9243112113157019,-4.159976715875857,-2.317408468384078,-2.2393611384966245,-0.9879179159745505,-1.1435402919805961,-0.2700583836262836,-1.0974204260712694,10,3,1,3,3,4,7,2,2,2,2,3,4,1,1,0,2,3,4,2,3,2,4,4,4,1,4,0,2,1,6,3,6,1,3,0,3,4,1,8,1,82000
0.865383258203811,-0.2579550261748159,0.08023974961406527,-0.26243099712737034,0.10246092057830135,-0.35557806705507106,0.16992708860002484,-0.20769847452544338,-0.28775828882527155,0.6236316606467388,0.2104846071762086,0.3070397640943406,-0.1477333835098616,-0.5544043265683979,-0.2810078985630005,-0.2700583836262836,-0.026160696781533377,0,3,1,3,3,4,12,2,2,0,2,5,4,1,1,13,1,3,4,1,4,4,3,5,6,1,0,1,4,3,6,5,1,2,5,2,3,1,1,8,0,160000
2.2576166403509146,1.9782054054774292,-0.6495982546857324,-0.4048568090098751,0.7357568448641616,-0.3471641714463893,-1.0458012732222097,-0.20769847452544338,-0.9250621166560519,2.1715745326091795,0.1971396871058206,-1.005184352144869,-0.7752217100058905,-0.8145124802120894,-0.4935158795499444,-0.2700583836262836,0.4049720531657469,0,3,1,3,3,4,23,2,2,0,2,4,5,1,1,12,2,3,2,1,4,4,1,1,6,1,2,1,4,3,6,2,1,2,5,1,3,4,1,8,4,170000
0.03376690505919177,-0.11641558815826786,-0.6495982546857324,-1.2846807759614767,-0.4969947634785435,-1.2811065840100662,-1.0458012732222097,-0.20769847452544338,-0.9250621166560519,-0.9243112113157019,0.25051936738737257,0.3070397640943406,0.1565033808518494,0.22592013436267677,0.356516044397831,-0.2700583836262836,-0.3455669718949148,9,3,1,0,3,1,20,2,2,0,6,4,6,1,1,6,2,3,4,1,2,4,0,0,3,1,2,1,4,2,6,3,1,2,5,2,3,2,1,8,4,144000
0.03376690505919177,-0.11099262118445376,-0.6495982546857324,-0.9010499600844075,-0.2601130818754354,-1.1675189932928622,0.16992708860002484,-0.20769847452544338,-0.9250621166560519,-0.9243112113157019,0.23717444731698456,-1.005184352144869,-0.7752217100058905,-0.012512339810707143,-0.23725625541862974,-0.2700583836262836,-0.3652834086303087,0,3,1,0,3,1,5,2,2,0,2,4,5,3,1,12,2,3,4,1,2,4,0,3,1,1,4,1,4,3,6,3,5,3,5,2,3,2,1,8,4,130250
0.07305531714448352,-0.4512837987912887,-0.6495982546857324,-0.21648718684269141,0.25232484159251256,-0.7215825260327282,0.16992708860002484,-0.20769847452544338,-0.28775828882527155,-0.9243112113157019,0.1971396871058206,-1.005184352144869,-0.8132513055511044,-0.8145124802120894,-1.1435402919805961,-0.2700583836262836,-0.19966534005299982,0,3,1,3,3,4,12,2,2,0,2,4,5,1,1,3,2,3,4,1,4,4,3,0,1,1,0,1,0,3,6,3,1,2,5,2,3,4,1,8,4,141000
-0.4362983592507984,-0.5291033748655211,2.327562713349086,1.6924781304857184,1.7074551714401762,0.5447087630738788,-1.0458012732222097,-0.20769847452544338,-0.28775828882527155,0.6236316606467388,0.29945074097879515,0.3070397640943406,0.4987697407587742,1.1796500310562124,0.5940249643244153,0.9664912976366531,0.2906167201004622,11,3,1,3,3,4,16,2,2,4,2,8,4,3,1,8,1,0,4,2,0,4,3,2,6,1,0,1,4,0,6,2,1,2,5,2,3,4,1,8,4,319900
-1.1720314473773168,0.8711066977732802,-0.6495982546857324,-1.0940139632800592,0.9387982862382542,1.379787902235545,-2.2615296350444445,-0.20769847452544338,-0.28775828882527155,0.6236316606467388,0.29500243428866585,0.3070397640943406,0.9456174884150372,1.0929473131749818,1.4128057145976403,0.3482164570051847,1.9888591375757247,4,3,1,0,3,1,11,2,2,0,0,6,4,1,1,12,2,2,4,2,0,4,3,2,6,1,0,1,4,2,6,0,1,2,5,2,3,4,1,8,0,239686
0.865383258203811,0.4031046479331232,-0.6495982546857324,2.464334143268325,1.4754078098697847,0.34277526846551626,0.16992708860002484,-0.20769847452544338,0.3495455390055087,-0.9243112113157019,0.3016748943238598,1.61926388033355,1.6871946015467079,1.2230013899968277,-0.23100602068371964,-0.2700583836262836,-0.40340185298540365,0,1,1,3,3,4,21,2,2,0,2,7,4,1,1,12,2,2,4,2,2,4,0,2,6,1,0,1,4,2,6,3,1,2,5,2,3,4,1,8,4,249700
-2.0209542413694535,-1.3973203873731588,-0.6495982546857324,0.40605144251470815,-0.748379405179801,-0.08633340757725427,-1.0458012732222097,9.119560712240215,0.986849366836289,-0.9243112113157019,-4.159976715875857,-2.317408468384078,-2.2393611384966245,-0.5977556855090131,-0.5060163490197647,-0.2700583836262836,-0.7030916913633911,15,4,1,3,3,4,17,2,2,1,5,3,4,1,1,8,2,3,4,0,4,4,3,6,6,1,2,1,4,3,6,3,6,1,3,0,3,4,1,6,5,113000
-0.1533240945867529,-0.5063269135755019,-0.6495982546857324,-0.8436201972285589,-0.21902136159734528,-1.1317599369559648,0.16992708860002484,-0.20769847452544338,-0.28775828882527155,-0.9243112113157019,0.21270876052127324,-1.005184352144869,-0.40443315344005526,-0.5110529676277826,-1.1435402919805961,-0.2700583836262836,-0.35345354658907235,0,3,1,3,3,4,19,2,2,0,2,4,6,1,1,6,2,3,4,1,4,4,3,1,6,1,0,1,4,3,6,3,1,3,5,2,3,2,1,8,4,127000
0.03376690505919177,1.1549990188524484,-0.6495982546857324,0.12119981874969876,-0.6081841242310227,-0.04847087733818629,0.16992708860002484,-0.20769847452544338,-0.28775828882527155,-0.9243112113157019,0.28165751421827784,0.3070397640943406,-0.3949257545537518,0.8328391595312904,-0.6747726868623377,0.3482164570051847,-0.4402058682248056,5,3,1,1,3,0,8,2,2,0,5,5,5,1,1,12,2,3,4,2,2,4,0,2,6,1,2,1,4,3,6,3,1,0,5,2,3,4,1,8,4,177000
-0.9456520356460804,-0.913591733308941,-0.6495982546857324,0.5898266836534239,-0.5550066038711413,-0.6668922045762967,0.16992708860002484,-0.20769847452544338,-0.28775828882527155,0.6236316606467388,0.25496767407750187,0.3070397640943406,0.270592167487491,-1.5514855822025488,-0.44351400167066346,-1.5066080648892202,-1.5390686089440933,4,4,1,3,3,4,3,2,2,0,0,5,5,1,1,13,2,3,4,2,4,4,3,6,6,1,4,1,4,3,6,2,5,3,5,2,3,2,3,8,4,114500
2.2576166403509146,-0.3083886190312871,-0.6495982546857324,-1.2846807759614767,-0.5550066038711413,-1.4241428093576565,-1.0458012732222097,-0.20769847452544338,-0.9250621166560519,-0.9243112113157019,0.20603630048607927,0.3070397640943406,0.2135477741696702,-0.6411070444496284,-0.48101541008012416,-0.2700583836262836,-0.4664944505386642,10,4,1,1,0,0,9,8,2,2,2,4,4,1,1,13,2,1,4,1,2,4,1,3,2,1,4,0,4,3,6,3,4,3,5,2,3,4,1,8,4,110000
